id,evo_id,data,nivel,nivel_ordem,origem,created_at
734,1262896,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
735,1262930,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
736,1262985,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
737,1263023,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
738,1263029,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
739,1263094,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
740,1263161,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
741,1263166,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
742,1263170,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
743,1263171,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
744,1263268,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
745,1263282,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
746,1263387,2025-12-21,4B,41,sync_clientes,2025-12-21 09:13:45
747,1263500,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
748,1263506,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
749,1263508,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
750,1263511,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
751,1263587,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
752,1263591,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
753,1263774,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
754,1263785,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
755,1263788,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
756,1263815,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
757,1263819,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
758,1263821,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
759,1263868,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
760,1263870,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
761,1263872,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
762,1263896,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:45
763,1263929,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
764,1263968,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
765,1263972,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:45
766,1264014,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:45
767,1264044,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
768,1264048,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
769,1264164,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
770,1264216,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
771,1264220,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
772,1264248,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
773,1264253,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
774,1264260,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:45
775,1264269,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
776,1264288,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
777,1264299,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
778,1264300,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
779,1264312,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:45
780,1264319,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
781,1264326,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:45
782,1264327,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
783,1264330,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
784,1264334,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
785,1264337,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
786,1264339,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
787,1264364,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
788,1264472,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
789,1264588,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
790,1264590,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
791,1264693,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
792,1264714,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
793,1264718,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
794,1264804,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
795,1264805,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
796,1273249,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
797,1273272,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
798,1273288,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
799,1273291,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
800,1273292,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:45
801,1273313,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
802,1273338,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
803,1273342,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
804,1273352,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
805,1273385,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
806,1273387,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:45
807,1273392,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
808,1273433,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
809,1273441,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
810,1273448,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
811,1273474,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
812,1273479,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
813,1273604,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
814,1273793,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
815,1273800,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
816,1273885,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
817,1273913,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
818,1273947,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
819,1273952,2025-12-21,4B,41,sync_clientes,2025-12-21 09:13:45
820,1274047,2025-12-21,4B,41,sync_clientes,2025-12-21 09:13:45
821,1274098,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
822,1274112,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
823,1274158,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:45
824,1274610,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
825,1274625,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
826,1274669,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:45
827,1274670,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:45
828,1274675,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
829,1274894,2025-12-21,4B,41,sync_clientes,2025-12-21 09:13:45
830,1275006,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
831,1275024,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
832,1275058,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
833,1275062,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
834,1275067,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
835,1275070,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
836,1275097,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
837,1275104,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
838,1275110,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
839,1275113,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
840,1275144,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
841,1275165,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
842,1275183,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
843,1275207,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
844,1275210,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
845,1275213,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
846,1275277,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
847,1275357,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
848,1275358,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
849,1275368,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
850,1275419,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
851,1275424,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
852,1275444,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
853,1275477,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:45
854,1275504,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:45
855,1275677,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:45
856,1275788,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:45
857,1275844,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
858,1275994,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
859,1276137,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
860,1276149,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
861,1276276,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
862,1276327,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
863,1276430,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:45
864,1276449,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
865,1276454,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
866,1276457,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
867,1277244,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
868,1277248,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
869,1277251,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
870,1277264,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
871,1277377,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
872,1277381,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
873,1277437,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
874,1277439,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
875,1277441,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
876,1277443,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
877,1277463,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
878,1277466,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
879,1277560,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
880,1277563,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
881,1277586,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
882,1277847,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
883,1277892,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:45
884,1278151,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:45
885,1278155,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
886,1278502,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
887,1278567,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
888,1278641,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
889,1278642,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
890,1279093,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
891,1279147,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
892,1279184,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
893,1279198,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
894,1279343,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
895,1279345,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
896,1279366,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
897,1279369,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
898,1279462,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
899,1279480,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
900,1279507,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:45
901,1281812,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
902,1281821,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
903,1281824,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
904,1281826,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
905,1281856,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
906,1281883,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
907,1281972,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
908,1282095,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
909,1282191,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
910,1282335,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
911,1282340,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
912,1282371,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
913,1282389,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
914,1282411,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
915,1282484,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
916,1282490,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
917,1282492,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
918,1282509,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
919,1282551,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
920,1282578,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
921,1282701,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
922,1282702,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
923,1282913,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:45
924,1282939,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
925,1282940,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
926,1282954,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
927,1282962,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
928,1282977,2025-12-21,4B,41,sync_clientes,2025-12-21 09:13:45
929,1283028,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
930,1283031,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
931,1283054,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
932,1283081,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
933,1283087,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
934,1283120,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
935,1283159,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:45
936,1283163,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
937,1283165,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
938,1283178,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
939,1283182,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:45
940,1283190,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
941,1283193,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
942,1283240,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
943,1283248,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
944,1283264,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
945,1283349,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:45
946,1283373,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
947,1283405,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
948,1283408,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
949,1283431,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
950,1283442,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
951,1283444,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
952,1283460,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
953,1283465,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
954,1283467,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
955,1283469,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
956,1283472,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
957,1283475,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:45
958,1283477,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:45
959,1283479,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
960,1283494,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
961,1283497,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
962,1283498,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
963,1283499,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
964,1283501,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:45
965,1283505,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
966,1283507,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
967,1283553,2025-12-21,4B,41,sync_clientes,2025-12-21 09:13:45
968,1283555,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
969,1283572,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
970,1283577,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
971,1283615,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:45
972,1283919,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
973,1283935,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
974,1283975,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
975,1284123,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
976,1284149,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
977,1284224,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:45
978,1284230,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:45
979,1284341,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
980,1284362,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
981,1284364,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
982,1284385,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
983,1284386,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:45
984,1284398,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:45
985,1284547,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
986,1284577,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
987,1284803,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
988,1284806,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
989,1284882,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
990,1284929,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
991,1284954,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
992,1284995,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
993,1285408,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
994,1285800,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
995,1285802,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
996,1285817,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
997,1285862,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
998,1285876,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
999,1286094,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1000,1286239,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1001,1286307,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1002,1286308,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1003,1286309,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1004,1286329,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1005,1286374,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1006,1286380,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1007,1286425,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1008,1286509,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1009,1286517,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1010,1286524,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1011,1286525,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1012,1287498,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1013,1287570,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1014,1287629,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1015,1287710,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1016,1287714,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1017,1287719,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1018,1287810,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1019,1287814,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1020,1287900,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1021,1287904,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1022,1288047,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1023,1288070,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1024,1288089,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1025,1288098,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1026,1288177,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1027,1288398,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1028,1288410,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1029,1288413,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1030,1288424,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:46
1031,1288466,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1032,1288467,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1033,1288473,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1034,1288476,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1035,1313915,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1036,1314039,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1037,1314146,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1038,1314159,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1039,1314265,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1040,1314288,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1041,1314299,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1042,1314300,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1043,1314328,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1044,1314354,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1045,1314357,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1046,1314413,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1047,1315181,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1048,1315188,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1049,1315265,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1050,1315368,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1051,1315371,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1052,1315374,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1053,1315492,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1054,1315537,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1055,1315610,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1056,1315771,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1057,1315895,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1058,1315899,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1059,1315906,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1060,1315990,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1061,1316006,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1062,1316101,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1063,1316260,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1064,1316391,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1065,1316889,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1066,1316943,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1067,1317234,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1068,1317254,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1069,1318272,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1070,1318286,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1071,1318531,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1072,1318541,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1073,1318609,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1074,1318853,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1075,1318929,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1076,1318985,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1077,1319029,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1078,1319034,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1079,1319036,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1080,1319150,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1081,1319154,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1082,1319221,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1083,1319227,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1084,1319240,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1085,1319333,2025-12-21,3C,32,sync_clientes,2025-12-21 09:13:46
1086,1319336,2025-12-21,3A,30,sync_clientes,2025-12-21 09:13:46
1087,1319370,2025-12-21,4A,40,sync_clientes,2025-12-21 09:13:46
1088,1319412,2025-12-21,1C,12,sync_clientes,2025-12-21 09:13:46
1089,1319417,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1090,1319422,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1091,1319478,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1092,1319486,2025-12-21,2B,21,sync_clientes,2025-12-21 09:13:46
1093,1319498,2025-12-21,2C,22,sync_clientes,2025-12-21 09:13:46
1094,1319610,2025-12-21,3B,31,sync_clientes,2025-12-21 09:13:46
1095,1319743,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
1096,1345251,2025-12-21,1B,11,sync_clientes,2025-12-21 09:13:46
1097,1345306,2025-12-21,1A,10,sync_clientes,2025-12-21 09:13:46
1098,1345397,2025-12-21,2A,20,sync_clientes,2025-12-21 09:13:46
